"case","prediction","Event_1","Event_2","Event_3","Event_4","Event_5","Event_6","Event_7","Event_8","Event_9","Event_10","Event_11","Event_12","Event_13","Event_14","Event_15","Event_16","Event_17","Event_18","Event_19","Event_20","Event_21","Event_22","Event_23","Event_24","Event_25","Event_26","Event_27","Event_28","Event_29","Event_30","Event_31","Event_32","Event_33","Event_34","Event_35","Event_36","Event_37","Event_38","Event_39","Event_40"
"GLF_91041","CMS1",0.710205395556035,1,0.29741515792573,0,0.0651309728387143,0.374330600166866,0.246381165248047,0.63332963031706,0.555095846085693,0.423089360139239,0.202028408785302,0.595665615620158,0.180915839737281,0.620660824002698,0.548157972516492,0.484353187261149,0.458573150448501,0.729664479847997,0.160282171564177,0.944648531032726,0.0752993659116328,0.518995478982106,0.784295154502615,0.843220011563972,0.103620174573734,0.219163033878431,0.837547146948054,0.617290565511212,0.526660725707188,0.643170172581449,0.527154696173966,0.544141858117655,0.2199029433541,0.981856705620885,0.644185839220881,0.87401059619151,0.512864481657743,0.746483837254345,0.299084564903751,0.581728219520301
"PSW_74310","CMS1",0.923495378736298,0.511100572507404,0.763295569897469,0.401934624022949,0.601589700719963,0.131082560755778,0.370848540722689,0.345003141539093,0.438596314622173,0.553860226291958,0.334402747204069,0.32505605133909,0.181429292308167,0.55885517410934,0.389777104835957,0.290428778389469,0.374631597893313,0.640980090480298,0.0827448391355574,0.622789507731795,0.725040840450674,0.429119501030073,0.860295610968024,0.0903403232805431,0.0424500508233905,0.411816119449213,0.687204013112932,0.954802430933341,0.790841903537512,0.076382493134588,0.000439556548371911,0.120850060135126,0.0202593973372132,0.8932448416017,0.955560712143779,0.406019908841699,0.577645089011639,0.0859797964803874,0.092508984496817,0.0928361769765615
"DAZ_1864","CMS1",0.63505868647568,0.513121671865545,0.728505214514464,0.475591383041698,0.161444701009066,0.410857196406511,0.34832922004361,0.333577833504521,0.241718032784523,0.273958259282312,0.499825589825524,0.18186461814485,0.300746503518894,0.409134150482714,0.618870455538854,0.0386015975382179,0.218434161506593,0.841567560331896,0.879252371843904,0.249008335638791,0.872728124260902,0.079599792137742,0.680958052864298,0.435472621116787,0.683289740234613,0.493257085094228,0.455542420968413,0.228398353094235,0.0152248095255345,0.258109966525808,0.0519468528218567,0.748168231919408,0.386905347462744,0.845408502966166,0.815411405172199,0.557348873233423,0.151455096434802,0.428777676308528,0.286428819643334,0.966595338890329
"QPV_10831","CMS1",0.312755592711305,0.646496686059578,0.596722721575193,0.432307288455749,0.249772033721395,0.371550540142438,0.162665326426421,0.302601824349563,0.32560158972567,0.369008257485658,0.268319366720974,0.539665594867585,0.164227506844327,0.4924218847882,0.586709493305534,0.800792128080502,0.747967396862805,0.0122867582831532,0.57696136040613,0.033036085544154,0.920208461815491,0.738339037634432,0.285477135563269,0.916325832717121,0.754840830573812,0.219378055073321,0.20312762632966,0.0735932548996061,0.188738662516698,0.497577331727371,0.0810987630393356,0.695740555878729,0.905570044182241,0.0931584229692817,0.00338169164024293,0.781020529335365,0.95857716887258,0.502577696926892,0.631008376833051,0.811843805713579
"OBD_7396","CMS1",0.590925041558451,0.641981233250944,0.469727663807528,0.464244987740728,0.432468749889146,0.342278670058093,0.450379109296068,0.445146453285724,0.445179143608522,0.49066220962809,0.363116433825339,0.296426061459418,0.216062628431246,0.30085291294381,0.234532458009198,0.102017748169601,0.290008615702391,0.803011624608189,0.11675474466756,0.654746691463515,0.611968504497781,0.261080462951213,5.62234781682491e-05,0.254004727583379,0.355905295582488,0.0361500300932676,0.155434404034168,0.282173827756196,0.175025982782245,0.823925154516473,0.585603174753487,0.0859388371463865,0.0720161029603332,0.530611408874393,0.694780639605597,0.465601693140343,0.493600754765794,0.199100443627685,0.0643367827869952,0.84735117200762
"JTE_46107","CMS1",0.902460180804093,0.538715674207346,0.551972060049974,0.458388906422814,0.269938942167673,0.302488906260839,0.269916369929605,0.371574943072097,0.231823587538645,0.460063609762867,0.074791844165352,0.252942172595844,0.708091948647052,0.77135414769873,0.352838908787817,0.885096108308062,0.210086371516809,0.16434022039175,0.943223548587412,0.279019444482401,0.201090940739959,0.89765458763577,0.784139990340918,0.957499459385872,0.221917995484546,0.766362197929993,0.208418196532875,0.674868354108185,0.757120640948415,0.650933071039617,0.191587600857019,0.912531278794631,0.858139349147677,0.633103342959657,0.648158468073234,0.0267785980831832,0.542167787905782,0.127811449347064,0.211965213064104,0.984293596353382
"GVY_10971","CMS1",0.581733737477613,0.926063812192659,0.722824326591242,0.350055138657,0.0059695565721787,0.292207156523755,0.362304450990699,0.371731491685801,0.371594396437129,0.440720011408652,0.0226295871873884,0.160270196197034,0.574429598636925,0.0489658650476485,0.770873913774267,0.574749239720404,0.683726112823933,0.230075589381158,0.419782081153244,0.41294194967486,0.0634736402425915,0.04899185243994,0.309205577708781,0.00540228514000773,0.340150788426399,0.234471290837973,0.581669625127688,0.175869093509391,0.0913372761569917,0.849862004397437,0.451104839565232,0.168962848372757,0.414490824332461,0.231239438056946,0.218396098352969,0.906779159791768,0.891569316852838,0.755259713856503,0.247407145565376,0.0750114456750453
"HRO_7158","CMS1",0.888313866173895,0.764864749019954,0.6391060595529,0.335067189916968,0.262507410534811,0.286013489237145,0.365199672768718,0.696102351594334,0.268619682527299,0.413544601029023,0.347306624713669,0.313741161526833,0.270816180855036,0.63121410831809,0.113876505056396,0.406562312506139,0.523323819274083,0.527982231229544,0.408394617494196,0.468030367977917,0.337065369822085,0.97321058739908,0.59331419900991,0.307579081272706,0.292577107204124,0.977576701436192,0.225943127181381,0.988217367324978,0.0543420077301562,0.319438565289602,0.465420482680202,0.178807659540325,0.918247656431049,0.317010349361226,0.969688238110393,0.148863502079621,0.535469227703288,0.644690526882187,0.986069625010714,0.272149995435029
"FIY_2738","CMS1",0.794289479606155,0.658622584019852,0.6893700989668,0.292635381473642,0.113332672299419,0.23165601769379,0.323310560996556,0.500292867448137,0.533083995427386,0.367240794554187,0.230275475132939,0.487039804267671,0.132193794939667,0.695221455069259,0.358074063668028,0.111281780526042,0.544706472428516,0.496423061704263,0.462130459491163,0.505507318302989,0.0938508971594274,0.476250548614189,0.677142962114885,0.663234907435253,0.0793265348765999,0.781566311139613,0.960058902623132,0.911427841987461,0.793339099967852,0.834227377548814,0.850002884631976,0.227537374245003,0.0781097868457437,0.0230352999642491,0.454221378313377,0.628758818143979,0.349618164123967,0.591509752674028,0.499888240592554,0.229677912546322
"IZT_2613","CMS1",0.727429879554604,0.743071923604569,0.693710274465266,0.295004406165977,0.110846877342233,0.446133462999004,0.439920075853127,0.235510213841696,0.170288637228115,0.444028998174586,0.399206000382448,0.142830338753496,0.297101324889809,0.961096168495715,0.0851819280069321,0.908900958253071,0.521606165450066,0.990555280586705,0.214040754595771,0.560951241292059,0.941305007785559,0.735112250549719,0.573809438385069,0.537548375781626,0.93104713759385,0.858301774598658,0.175390306161717,0.541920811869204,0.220806331839412,0.47148985392414,0.786278538173065,0.743115648627281,0.743899479741231,0.0973762585781515,0.114647215697914,0.136352973990142,0.480153251672164,0.692629922414199,0.59250747715123,0.741186021827161
"GBS_59103","CMS1",0.696859024797065,0.713070462695241,0.646965639070858,0.303311533476334,0.170199314982284,0.354573435720395,0.559189780054201,0.472124972911565,0.125111313365896,0.338771462748964,0.573753282640666,0.13315956833717,0.999197396682575,0.740095052868128,0.596679741516709,0.979280517203733,0.878195408731699,0.233644862193614,0.186725337291136,0.0746419548522681,0.200123518239707,0.873450024053454,0.636547377565876,0.102077875519171,0.218932004645467,0.0783143555745482,0.43544211005792,0.0129674102645367,0.838952854508534,0.945745546137914,0.241784957237542,0.694746722234413,0.999623603653163,0.00696794525720179,0.536826962372288,0.115023150807247,0.073748484486714,0.540096567478031,0.336954575730488,0.299345250474289
"KWT_4518","CMS1",0.554257034597373,0.597268614301901,0.391062897969604,0.410194017349342,0.459796759530876,0.275886069359646,0.505206399036824,0.490188617806922,0.245077298406245,0.290984550477048,0.231401271047539,0.156385647785734,0.528426330303773,0.221244972432032,0.825981623260304,0.140542552107945,0.213176106335595,0.587064244318753,0.266750030452386,0.65491343382746,0.795526097994298,0.552293575368822,0.910390248522162,0.738348469603807,0.138581374194473,0.424108890583739,0.290001794463024,0.850858145393431,0.0232391995377839,0.7053176171612,0.358716665534303,0.656291406368837,0.174543074099347,0.105766295222566,0.631254270905629,0.00447240984067321,0.0506920085754246,0.533437823411077,0.401261297985911,0.186422027181834
"UBZ_6815","CMS1",0.74658539191508,0.680579825468373,0.343149991369047,0.23628429655267,0.480599140018021,0.486392133131501,0.230634081121127,0.576985984959911,0.207512706842056,0,0.352792827401872,0.344592407435232,0.154996982542798,0.331989539088681,0.74424421810545,0.470391705399379,0.323473268421367,0.735954947769642,0.849996057571843,0.348967159632593,0.227403617231175,0.136232089949772,0.943522869609296,0.0733244023285806,0.918404274620116,0.00531203811988235,0.245320773450658,0.403094314970076,0.047253935597837,0.180944863241166,0.0242458400316536,0.468262200476602,0.538171760039404,0.320099510252476,0.402958705089986,0.960359600372612,0.11988430772908,0.463361301692203,0.764090253738686,0.451610769378021
"KEG_1453","CMS1",0.689606877820192,0.737642189022044,0.796504280256487,0.34508795174704,0.403821314559512,0.428927902861122,0.538028289256703,0.302693381093255,0.217540102414324,0.367018593174516,0.414183666819509,0.485987861542504,0.336064690724015,0.670507139991969,0.317733149742708,0.461596427951008,0.193437938112766,0.72037682775408,0.428172999527305,0.425603851443157,0.0351686920039356,0.981724985642359,0.480708671268076,0.797599615994841,0.732281719101593,0.569603440817446,0.671871412079781,0.293355309637263,0.316790394950658,0.61913090525195,0.130958535475656,0.0502215558663011,0.549274207558483,0.536870285635814,0.600190047873184,0.639493288006634,0.365633557550609,0.201588987372816,0.650302550755441,0.13586907624267
"REU_98107","CMS1",0.938241810363571,0.515145596436694,0.452902586028891,0.228912118638777,0.321068118857609,0.252612973236966,0.461677670439792,0.33572526929514,0,0.452419635509352,0.432894690724466,0.2027445400296,0.830176222603768,0.64576544216834,0.0506611072923988,0.848959823371843,0.765043423511088,0.790379084879532,0.233121935045347,0.791265068342909,0.344153691083193,0.37923026131466,0.733443718403578,0.388567802729085,0.756109663983807,0.193843540269881,0.143317840062082,0.908063232898712,0.752981574740261,0.61713014729321,0.238581989891827,0.964525904739276,0.48661252646707,0.64588938979432,0.917498641181737,0.772438728017733,0.993881051428616,0.599774558329955,0.361646632198244,0.52607469400391
"NSM_49610","CMS1",0.656192046887292,0.576705932752475,0.320270438339502,0.340174733242242,0.217954691337358,0.320886297306543,0.397767671504492,0.573053675336049,0.211792376202435,0.28954447124104,0.0684555478194152,0.307347725441071,0.668852330883965,0.0798845554236323,0.576926130568609,0.260087050031871,0.323314856272191,0.646126082865521,0.556096118176356,0.284617425408214,0.565945881418884,0.340876664035022,0.123344975057989,0.667466998333111,0.596248440910131,0.635123457293957,0.878774360753596,0.00538013316690922,0.626186572480947,0.189220426836982,0.0690442875493318,0.699314761441201,0.571345812408254,0.168162630172446,0.115478173363954,0.0827453315723687,0.628257422940806,0.153205601964146,0.219519573263824,0.94743400090374
"ISB_61028","CMS1",0.834185662097989,0.565546120433394,0.51695981954966,0.35371370667993,0.491897467203092,0.499481999550299,0.556126386547684,0.3223297477712,0.501082490406558,0.233857351901098,0.447478136461145,0.357890241544307,0.37658251891844,0.240122373681515,0.0416116281412542,0.0731072130147368,0.204367708880454,0.799419939517975,0.85755329974927,0.882724548922852,0.491627716226503,0.612444628728554,0.107913160230964,0.383609446464106,0.677742813481018,0.456120668444782,0.230830134125426,0.636600747238845,0.933236878132448,0.357068757759407,0.186682545347139,0.522188871633261,0.760285131400451,0.38930689683184,0.262691673124209,0.796439487021416,0.0104493761900812,0.830708201508969,0.573580185649917,0.861976047512144
"WKL_11039","CMS1",0.545783590682697,0.487512428798748,0.649971009110589,0.144140292807038,0.224854287909961,0.39633240196562,0.470508430153691,0.227458826792598,0.16406062934414,0.473635655760498,0.369627923392142,0.420604526738513,0.365334560163319,0.889141095103696,0.000629745190963149,0.5036954395473,0.971360035939142,0.778182533336803,0.248144860379398,0.363148578442633,0.233266857452691,0.72623512451537,0.389416668564081,0.444658589316532,0.686160527169704,0.240570832509547,0.260148505447432,0.0811113354284316,0.19677642500028,0.0931825374718755,0.456181945279241,0.471859554760158,0.990395252360031,0.185216676443815,0.678294443292543,0.687758733751252,0.215553876711056,0.158962501212955,0.26718323607929,0.217949375277385
"NKX_9718","CMS1",0.719913916321964,0.626041237878467,0.789040724310891,0.28003265722329,0.242760262138115,0.0370390986050202,0.499345039070092,0.560365323480201,0.187401582101936,0.297793642911979,0.632120057418926,0.136674949619408,0.219175847712904,0.1657305941917,0.125185747863725,0.413674416719005,0.00798454647883773,0.404046913143247,0.965021970914677,0.753907454898581,0.68673641467467,0.621162952855229,0.315378546714783,0.619033744791523,0.416838929057121,0.190043552778661,0.323976392159238,0.139995602658018,0.929017059737816,0.715025668032467,0.178668671287596,0.679185881977901,0.960442249197513,0.490591644775122,0.210292698815465,0.399744248716161,0.779875041451305,0.913066931068897,0.992665378609672,0.593982253689319
"KUR_5142","CMS1",0.573661595517662,0.597108358492222,0.87243523777195,0.476204641727943,0.384004723071497,0.629356475705917,0.452548109011495,0.355411631004158,0.371627986739162,0.705553072236339,0.489482252355932,0.375442708434333,0.0630010240711272,0.20185998082161,0.831940604606643,0.43507883977145,0.590133753372356,0.748660692945123,0.0913430387154222,0.438454262213781,0.455548413330689,0.109103272203356,0.0780322656501085,0.296674123965204,0.419614733429626,0.326488437829539,0.963757657911628,0.731494821375236,0.715515955351293,0.064176355721429,0.832174744224176,0.98617886309512,0.546387218637392,0.563565530348569,0.664520720718428,0.181064752629027,0.628764142282307,0.758432627189904,0.00173922907561064,0.129008286865428
"BUW_2657","CMS1",0.917681347153858,0.609328832453553,0.71070970660714,0.236417554913596,0.374054406593121,0.11539152421664,0.183557887670518,0.328920423750623,0.261244521437763,0.448423649380289,0.318221486294178,0.313519191667128,0.683921152492985,0.731947808992118,0.804850433953106,0.903819150524214,0.524132617050782,0.57878532493487,0.582673870958388,0.262476290110499,0.174309795489535,0.252793980063871,0.767056795302778,0.363382413750514,0.40384880034253,0.0572680572513491,0.520178271923214,0.72383127710782,0.674802991328761,0.342413030564785,0.589950140565634,0.380651535233483,0.449098944664001,0.0958063676953316,0.750608257716522,0.83652841579169,0.294499225914478,0.215129130054265,0.842969219200313,0.220874312799424
"NYH_35410","CMS1",0.617135523248795,0.554840563040971,0.407794561620799,0.303595819512102,0.315426696376892,0.648866594600189,0.571724215823531,0.476851211688105,0.332490226532071,0.401187980099804,0.149669620562771,0.335859108100973,0.497748011723161,0.691399203147739,0.00580800650641322,0.37685281294398,0.77323129447177,0.34303435543552,0.706858147401363,0.506205358076841,0.138476211344823,0.246249132556841,0.46322976006195,0.98279024567455,0.16289798496291,0.682947800727561,0.610961632337421,0.204715750180185,0.622419414808974,0.821912712883204,0.976745306514204,0.632789909141138,0.655212298501283,0.334576523862779,0.162567354738712,0.144747490761802,0.858009301358834,0.102409631945193,0.814992614556104,0.184119234560058
"NOZ_10812","CMS1",0.837008583125908,0.68586483791574,0.509429520694172,0.455701479114204,0.375484043285074,0.119838911017221,0.178835605700276,0.404640632875009,0.0427332520333117,0.143422280988352,0.0623743624929907,0.253140991941001,0.959376371698454,0.591718335868791,0.107791712507606,0.528026571962982,0.527198309311643,0.858188773272559,0.484604185214266,0.310693663312122,0.473952953470871,0.336049414239824,0.413537422427908,0.983184939017519,0.0288972556591034,0.736112684942782,0.846452425001189,0.832851226674393,0.301474082749337,0.622993814060465,0.0826048811431974,0.0744249031413347,0.975422440096736,0.847830792656168,0.449529255274683,0.725313555914909,0.19440642837435,0.0223442476708442,0.931734497658908,0.58865288249217
"WOC_26510","CMS1",0.632957409478279,0.644769489575448,0.396964975557831,0.346846426017512,0.232980428375526,0.445125636902643,0.408261058214134,0.36323114653298,0.565436469075346,0.208250589694315,0.488611989963372,0.426499306128478,0.609529934125021,0.118757535237819,0.995256086578593,0.718614583835006,0.127857267390937,0.0687743783928454,0.0803437989670783,0.63870269828476,0.712563085602596,0.946250057080761,0.882232995470986,0.74847937724553,0.948111978825182,0.939838331425563,0.521497172536328,0.0762484455481172,0.232635546475649,0.490895621012896,0.973984904121608,0.14454062259756,0.591819937573746,0.236760919215158,0.651089224265888,0.247424037428573,0.687228874536231,0.330252707703039,0.0714781349524856,0.455987865570933
"NTP_92105","CMS1",0.725883949348156,0.49712104990048,0.761561174903271,0.308754284290621,0.189809045410385,0.19715754591811,0.404915653314713,0.599429007930857,0.355846170926901,0.342543659622927,0.234430293409756,0.411917700287473,0.278295802650973,0.44352762773633,0.257028915220872,0.875058192294091,0.932415920542553,0.887195688672364,0.916686205659062,0.840583553304896,0.318012992385775,0.535751349525526,0.36215689429082,0.545476318802685,0.200498952763155,0.794374304590747,0.762845018645748,0.708307260647416,0.655432533239946,0.741369786206633,0.282629804452881,0.244489601347595,0.944728561909869,0.709385392256081,0.183242456289008,0.0537681288551539,0.768194507109001,0.616590944118798,0.289686793461442,0.815078086685389
"HRM_2368","CMS1",0.549963964588272,0.530475402236144,0.751868446916818,0.428115951247798,0.187848435257212,0.039666238328424,0.128544997203748,0.54180587003993,0.62407485093023,0.333283193848061,0.0829393522496779,0.415876069871617,0.812086541205645,0.427937463624403,0.258703655097634,0.485439471667632,0.766958515392616,0.807292823912576,0.248535697581246,0.953030262840912,0.357598430477083,0.0477462387643754,0.225870150141418,0.341859782580286,0.634605999337509,0.993173795985058,0.0463946694508195,0.203279489418492,0.0563605108764023,0.390481856418774,0.457777401898056,0.218689385103062,0.0487744878046215,0.759925770806149,0.911958187818527,0.67432526126504,0.0521540592890233,0.421690649818629,0.31613276200369,0.672260710503906
"EFX_4892","CMS1",0.509519676971774,0.437877015376245,0.409101959260751,0.149747827590637,0.385270622250396,0.152186426438387,0.378458776888059,0.561937878256233,0.368005716302612,0.347558248424431,0.273892709007266,0.407924768661935,0.416915065841749,0.927201254758984,0.159139062976465,0.895266501000151,0.0700750884134322,0.0441793717909604,0.327891019638628,0.993166246684268,0.146856192266569,0.078397014643997,0.921777699375525,0.634011449525133,0.454930380918086,0.109843044541776,0.907873447285965,0.329734200146049,0.211768727749586,0.501898583956063,0.767747376812622,0.132945878896862,0.138834667392075,0.812395368237048,0.94228117656894,0.280742105096579,0.337855249410495,0.932316190330312,0.534758900059387,0.988461766391993
"HOT_10493","CMS1",0.92926380320961,0.417794251428893,0.560602398158188,0.369841491896022,0.0890164598830093,0.283553944592574,0.262228655664332,0.123316006336172,0.150288309050974,0.362653622852104,0.277011728193738,0.358514704401303,0.112046553054824,0.151754424208775,0.33587235910818,0.884600843302906,0.938041635323316,0.598019212950021,0.633093921234831,0.247364763636142,0.926997779868543,0.581037831027061,0.643182168481871,0.296463034115732,0.842672236030921,0.626342186238617,0.850515859667212,0.710674906615168,0.657024486688897,0.740822226507589,0.0753538529388607,0.657830589916557,0.959138825302944,0.806293803965673,0.29637678549625,0.318742778617889,0.234446013346314,0.652504615020007,0.365281869890168,0.323015393456444
"SJU_74210","CMS1",0.829057155867374,0.594606215453455,0.813992559212949,0.0978613439267574,0.489704836113211,0.540294617729381,0.493626021268042,0.317173925801894,0.452398938652112,0.45287571126152,0.0651107620685548,0.296104656918665,0.256362101994455,0.812327551888302,0.340722935739905,0.796653205063194,0.983866832917556,0.212333661271259,0.228541189339012,0.170889487955719,0.429987389361486,0.641284381970763,0.0162753777112812,0.50780921196565,0.626780976774171,0.0953048232477158,0.0546252483036369,0.0672915845643729,0.138937765732408,0.0566514877136797,0.195239044493064,0.0490731801837683,0.624068140983582,0.0298761294689029,0.662613714812323,0.84842034149915,0.474548117956147,0.200459398329258,0.161067388718948,0.169014062266797
"MCL_10381","CMS1",0.528582100279803,0.594048529818993,0.553061598156915,0.398761399566205,0.279508256893977,0.360299930055926,0.495417466295731,0.485763442964893,0.491566970080876,0.55670642554792,0.511799080646456,0.426466418977071,0.842882984085009,0.427343127550557,0.277137521188706,0.201024260837585,0.478086422663182,0.212016260251403,0.969252927228808,0.18273248989135,0.703583729686216,0.352395442081615,0.895982934860513,0.917481084819883,0.93385408911854,0.325404214207083,0.85563038289547,0.217511246679351,0.849496237002313,0.896937927231193,0.667362785432488,0.427357246167958,0.254112708382308,0.599975936580449,0.0413884615991265,0.421168818604201,0.040583428228274,0.391237719450146,0.633922688895836,0.211714256322011
"AQI_1948","CMS1",0.760459301011188,0.503282852393338,0.360277945337131,0.171414904886106,0.283440450837753,0.414382742447128,0.365772013242583,0.21294671013758,0.38636352144843,0.284492159506511,0.316896283260062,0.305662214402479,0.984994710888714,0.0529442997649312,0.894916562829167,0.575164228444919,0.170939151430503,0.368661725660786,0.640422549564391,0.287882537348196,0.366069726878777,0.53867000923492,0.61316662048921,0.750725740101188,0.0246674013324082,0.637843823060393,0.483543350361288,0.440555595327169,0.0260130297392607,0.421515746507794,0.987916395766661,0.573120749555528,0.592373687075451,0.659258290659636,0.454334798734635,0.290853854268789,0.847511750645936,0.470656489254907,0.206654767971486,0.938163843005896
"KPI_7594","CMS1",0.831010637488972,0.670349342219519,0.623695015298543,0.106854531175104,0.323985138947495,0.376916669378648,0.444204110646969,0.348589456292033,0.348349280483536,0.422028730223819,0.307284205494005,0.235927577834853,0.739998305216432,0.541990525322035,0.489932200172916,0.0690170356538147,0.738985463511199,0.593112096656114,0.0458264083135873,0.878899490460753,0.495503425830975,0.493609225843102,0.0855438080616295,0.479454320622608,0.341162527911365,0.523202154785395,0.0850575382355601,0.394498780602589,0.853041551541537,0.858953718096018,0.988288093358278,0.77255175402388,0.694831033237278,0.999555893940851,0.759488176787272,0.706152722472325,0.599642226239666,0.636747263837606,0.0789097435772419,0.33129287022166
"LYQ_5239","CMS1",0.621993763054623,0.639565007641665,0.597123596369916,0.267962047327768,0.0522370946009346,0.359144540481964,0.490500233012008,0.402279852537381,0.0637936176721971,0.434238215124824,0.248393199469444,0.184185675438566,0.582790781743824,0.324132521636784,0.0411970636341721,0.597195934737101,0.266861460637301,0.171401827596128,0.596564968116581,0.416157693834975,0.169244606979191,0.104465963086113,0.550208729226142,0.574035446392372,0.0877743593882769,0.613776158774272,0.795452698366717,0.184741612523794,0.103268191218376,0.944558012764901,0.244893244933337,0.78131698188372,0.509047067258507,0.355259507894516,0.711381436092779,0.888907514279708,0.126690700883046,0.978509133215994,0.373692458728328,0.166765727801248
"MGA_2716","CMS1",0.33875957936819,0.684546972538147,0.637196990739369,0.284631973760003,0.19226129693508,0.120644769685414,0.574461407447647,0.548786220411162,0.337407406102861,0.28548224953332,0.352374719872594,0.200901836091996,0.192832214990631,0.748632150003687,0.831738707376644,0.872848627157509,0.0989213220309466,0.837155600078404,0.421582292299718,0.561658523976803,0.68876046128571,0.683169250609353,0.987440797733143,0.919349181465805,0.694883447373286,0.466145169688389,0.7608345344197,0.343311560573056,0.27534329937771,0.3925510419067,0.20498785446398,0.0904396842233837,0.747442094609141,0.54690188029781,0.648446037666872,0.696174012497067,0.193989879451692,0.234021468320861,0.520513136172667,0.542614292353392
"AHU_61045","CMS1",0.670125369357344,0.705657508782814,0.525800018223361,0.278267181877839,0.0135623087170856,0.393716581097068,0.379702271732784,0.431590470437949,0.254239747426755,0.255377655706311,0.360482645972982,0.412248640266358,0.70612725475803,0.14377305819653,0.521391480229795,0.0212888249661773,0.979374944698066,0.451096755452454,0.467649566708133,0.262261888477951,0.338824847945943,0.268163964152336,0.443076692288741,0.702778354287148,0.644658880541101,0.660529124783352,0.827281742589548,0.623824212234467,0.830450527369976,0.796345679322258,0.0981017365120351,0.943377390503883,0.892278517130762,0.48369415383786,0.725132273510098,0.476879947818816,0.285878334427252,0.724686440546066,0.16436442011036,0.352138608694077
"SJM_92104","CMS1",0.71901353088808,0.688652073650438,0.503521006241758,0.353466537077988,0.131772999106475,0.427902314052896,0.302034243965999,0.479513373255837,0.454381000336722,0.250047761659347,0.0870466846953206,0.0621830786230222,0.119513177312911,0.49227277492173,0.861387679819018,0.242031169123948,0.52792699704878,0.297492992831394,0.556770462309942,0.632282142527401,0.0447810250334442,0.637731172610074,0.346727152587846,0.126291998429224,0.237817814806476,0.631397361401469,0.756378481164575,0.126716599566862,0.112011034507304,0.216367737390101,0.424120337935165,0.0241709917318076,0.744481222238392,0.59011990390718,0.266452399780974,0.636144822696224,0.312710773432627,0.738437749445438,0.703484397381544,0.896586483577266
"FXP_67109","CMS1",0.671684582028507,0.617345069362287,0.626053871765026,0.189352192596389,0.383521451126527,0.354094456331947,0.462601882642853,0.268531153803334,0.169770153735211,0.331959206548073,0.314024094703816,0.29610065856056,0.11779238586314,0.549553064629436,0.0481370235793293,0.995265381177887,0.789906568592414,0.414061478804797,0.119437143439427,0.918130789883435,0.26890714163892,0.459252717904747,0.226820662152022,0.920093500055373,0.782156457658857,0.944518176140264,0.377174991415814,0.410689352545887,0.0622390592470765,0.196315799839795,0.578601884888485,0.128736871061847,0.243026515468955,0.184072757838294,0.581917180214077,0.0662923082709312,0.32350510940887,0.98149723559618,0.920018316246569,0.921812961809337
"EBI_4168","CMS1",0.695178391539862,0.675536259599723,0.411122305122804,0.127926861728496,0.248415110608996,0.290984951484156,0.485704196887436,0.469503533799542,0.292536427823748,0.286327566049231,0.545227568973711,0.304736439369259,0.644435984548181,0.904935369966552,0.0912407799623907,0.80873563583009,0.15331109543331,0.998244443675503,0.126805301522836,0.850825081579387,0.0953876317944378,0.382040213327855,0.752672069473192,0.924024884821847,0.739417458884418,0.0509930078405887,0.0887278544250876,0.0855810239445418,0.762988014146686,0.285921069094911,0.601834272267297,0.297779853921384,0.393136179540306,0.867420186521485,0.999186604516581,0.674501913134009,0.251304957317188,0.432768468279392,0.862042197724804,0.598666512174532
"LZE_11075","CMS1",0.533935150614478,0.4109876706696,0.687880143888538,0.546390373194033,0.224635593988877,0.264987946458134,0.429683371559811,0.170747618451295,0.481522905399007,0.203882562238568,0.377140667116529,0.345669155372471,0.0938191213645041,0.655252519762143,0.207361297449097,0.129940218525007,0.545705122407526,0.081128908554092,0.48075581761077,0.163481197087094,0.0119687004480511,0.872523829340935,0.453466349514201,0.881932851858437,0.52380886930041,0.270933358697221,0.790179296629503,0.766840227413923,0.80295970570296,0.988904242403805,0.251629659673199,0.0460034590214491,0.146552692400292,0.544612484285608,0.701453146291897,0.939157321350649,0.608959963545203,0.50977407861501,0.362859120825306,0.390527121024206
"CWX_82910","CMS1",0.674982419048632,0.756260862206533,0.695137651578571,0.287386896257829,0.322840181290689,0.260830718464471,0.356673498326062,0.554504781714188,0.27959337450117,0.167261201203439,0.265156249300739,0.515315878130637,0.915454421658069,0.0987927005626261,0.524783428059891,0.475233050994575,0.286294508259743,0.845611694268882,0.322488952428102,0.619660690659657,0.544514275621623,0.857585668796673,0.0764518417418003,0.282036449760199,0.771413147915155,0.196463860571384,0.297646710183471,0.789085395867005,0.934449463849887,0.695246892981231,0.333035328891128,0.183065889636055,0.869630807545036,0.325467674527317,0.541665022261441,0.801013885764405,0.83291678968817,0.143932363716885,0.266910188365728,0.230719662969932
"DOJ_92106","CMS1",0.537835465250864,0.558121871472012,0.840175597330296,0.477717687947544,0.160760550117237,0.0733285293172803,0.372629609851476,0.484137873777875,0.364587449469036,0.352313125031098,0.21404517514421,0.545320952074685,0.711473156465217,0.37576399743557,0.495985762681812,0.986449230462313,0.778432796243578,0.923349084099755,0.399322613608092,0.92667920817621,0.00498010078445077,0.606677264440805,0.692437371704727,0.842853104230016,0.984938359120861,0.853222665609792,0.121316667879,0.176296116318554,0.331788044190034,0.0648811729624867,0.124774305149913,0.28283897577785,0.854888822650537,0.809998191194609,0.657610136084259,0.199378665303811,0.873645608779043,0.573411411605775,0.0202047356870025,0.112535543041304
